Timestamp,Attr0,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18
186,0.52,0.5,0.55,0.51,0.58,0.39,0.58,0.63,0.61,0.62,0.62,0.62,0.61,0.62,0.62,0.66,0.61,0.76
187,0.49,0.5,0.49,0.52,0.58,0.39,0.66,0.63,0.62,0.62,0.62,0.63,0.62,0.63,0.62,0.66,0.61,0.75
188,0.47,0.5,0.49,0.5,0.58,0.39,0.75,0.61,0.63,0.63,0.62,0.63,0.62,0.63,0.63,0.66,0.61,0.75
189,0.51,0.5,0.49,0.5,0.58,0.39,0.81,0.62,0.62,0.63,0.62,0.63,0.62,0.63,0.62,0.66,0.61,0.75
190,0.48,0.5,0.49,0.52,0.58,0.38,0.62,0.68,0.63,0.63,0.63,0.63,0.62,0.63,0.63,0.66,0.62,0.76
191,0.51,0.5,0.49,0.49,0.58,0.38,0.81,0.68,0.63,0.63,0.63,0.63,0.62,0.63,0.63,0.67,0.62,0.76
192,0.58,0.5,0.49,0.52,0.58,0.38,0.68,0.63,0.63,0.63,0.63,0.63,0.62,0.63,0.63,0.66,0.62,0.75
193,0.58,0.5,0.55,0.51,0.58,0.38,0.65,0.6,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.66,0.62,0.74
194,0.55,0.5,0.55,0.53,0.58,0.38,0.62,0.61,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.67,0.62,0.8
195,0.53,0.5,0.49,0.52,0.58,0.37,0.69,0.67,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.68,0.63,0.84
196,0.5,0.5,0.49,0.53,0.58,0.38,0.59,0.63,0.63,0.63,0.63,0.64,0.63,0.64,0.63,0.67,0.63,0.78
197,0.53,0.5,0.49,0.5,0.58,0.37,0.6,0.61,0.64,0.64,0.64,0.64,0.63,0.64,0.64,0.66,0.63,0.79
198,0.5,0.5,0.49,0.52,0.58,0.38,0.61,0.6,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.67,0.62,0.77
199,0.51,0.5,0.49,0.52,0.58,0.38,0.76,0.61,0.63,0.63,0.63,0.63,0.62,0.63,0.63,0.66,0.62,0.73
200,0.5,0.5,0.49,0.52,0.58,0.38,0.61,0.58,0.64,0.63,0.63,0.64,0.63,0.64,0.63,0.66,0.62,0.71
201,0.48,0.5,0.49,0.52,0.58,0.38,0.58,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.65,0.62,0.7
202,0.49,0.5,0.49,0.53,0.58,0.38,0.56,0.62,0.64,0.63,0.63,0.63,0.63,0.63,0.63,0.65,0.62,0.7
203,0.52,0.5,0.49,0.51,0.58,0.38,0.58,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.64,0.62,0.7
204,0.53,0.5,0.49,0.53,0.58,0.37,0.66,0.63,0.63,0.63,0.63,0.64,0.63,0.64,0.63,0.66,0.63,0.71
205,0.58,0.5,0.49,0.52,0.58,0.38,0.69,0.58,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.65,0.62,0.7
206,0.59,0.5,0.49,0.51,0.58,0.39,0.66,0.63,0.62,0.62,0.62,0.63,0.62,0.63,0.62,0.64,0.62,0.69
207,0.6,0.5,0.49,0.51,0.58,0.38,0.71,0.6,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.65,0.62,0.7
208,0.61,0.5,0.49,0.53,0.58,0.38,0.62,0.6,0.64,0.63,0.63,0.63,0.62,0.63,0.63,0.65,0.62,0.69
209,0.65,0.5,0.49,0.52,0.58,0.38,0.65,0.65,0.63,0.63,0.63,0.63,0.62,0.63,0.63,0.64,0.62,0.68
210,0.67,0.5,0.49,0.51,0.58,0.38,0.54,0.66,0.62,0.63,0.63,0.63,0.62,0.63,0.63,0.63,0.62,0.69
211,0.56,0.5,0.49,0.51,0.58,0.39,0.62,0.67,0.62,0.62,0.62,0.62,0.61,0.62,0.62,0.63,0.61,0.68
212,0.49,0.5,0.49,0.49,0.58,0.39,0.54,0.61,0.61,0.62,0.62,0.62,0.62,0.62,0.62,0.63,0.61,0.68
213,0.5,0.5,0.49,0.52,0.58,0.39,0.66,0.6,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.63,0.61,0.68
214,0.5,0.5,0.49,0.53,0.58,0.38,0.62,0.64,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.64,0.62,0.68
215,0.47,0.5,0.49,0.52,0.58,0.38,0.65,0.61,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.64,0.63,0.68
216,0.49,0.5,0.49,0.52,0.58,0.38,0.67,0.6,0.63,0.63,0.63,0.63,0.62,0.63,0.63,0.65,0.62,0.68
217,0.5,0.5,0.55,0.52,0.58,0.38,0.7,0.62,0.62,0.63,0.62,0.63,0.62,0.63,0.63,0.65,0.62,0.69
218,0.51,0.5,0.55,0.52,0.58,0.38,0.66,0.63,0.62,0.63,0.63,0.63,0.62,0.63,0.63,0.65,0.62,0.68
219,0.49,0.5,0.49,0.51,0.58,0.37,0.59,0.58,0.64,0.64,0.63,0.64,0.63,0.64,0.64,0.66,0.63,0.69
220,0.5,0.5,0.49,0.52,0.58,0.37,0.65,0.62,0.63,0.63,0.63,0.63,0.62,0.63,0.63,0.65,0.63,0.68
221,0.49,0.5,0.49,0.53,0.58,0.36,0.55,0.61,0.64,0.64,0.64,0.64,0.63,0.64,0.64,0.65,0.64,0.69
222,0.52,0.5,0.49,0.51,0.58,0.36,0.52,0.66,0.65,0.65,0.64,0.65,0.64,0.65,0.65,0.65,0.64,0.69
223,0.49,0.5,0.49,0.52,0.58,0.36,0.51,0.65,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.65,0.64,0.68
224,0.5,0.5,0.49,0.52,0.58,0.37,0.61,0.63,0.65,0.64,0.64,0.64,0.64,0.64,0.64,0.66,0.64,0.69
225,0.51,0.5,0.49,0.53,0.58,0.36,0.62,0.64,0.65,0.65,0.64,0.65,0.64,0.65,0.65,0.66,0.64,0.69
226,0.51,0.5,0.49,0.53,0.58,0.35,0.72,0.61,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.66,0.65,0.69
227,0.48,0.5,0.49,0.53,0.58,0.35,0.56,0.64,0.66,0.65,0.65,0.65,0.65,0.65,0.65,0.67,0.65,0.68
228,0.51,0.5,0.49,0.52,0.58,0.35,0.68,0.66,0.66,0.65,0.65,0.65,0.65,0.65,0.65,0.66,0.65,0.68
229,0.49,0.5,0.49,0.52,0.58,0.35,0.64,0.68,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.67,0.65,0.68
230,0.49,0.5,0.49,0.51,0.58,0.35,0.7,0.68,0.65,0.66,0.65,0.66,0.64,0.66,0.66,0.67,0.65,0.68
231,0.47,0.5,0.49,0.52,0.58,0.35,0.71,0.72,0.66,0.66,0.66,0.66,0.65,0.66,0.66,0.67,0.66,0.69
232,0.5,0.5,0.49,0.52,0.58,0.34,0.6,0.65,0.66,0.66,0.66,0.67,0.65,0.67,0.66,0.68,0.66,0.68
233,0.5,0.5,0.49,0.52,0.58,0.33,0.57,0.67,0.67,0.67,0.67,0.67,0.66,0.67,0.67,0.68,0.67,0.69
234,0.52,0.5,0.49,0.52,0.58,0.33,0.69,0.67,0.68,0.68,0.67,0.68,0.67,0.68,0.68,0.69,0.67,0.7
235,0.52,0.5,0.55,0.53,0.58,0.31,0.55,0.64,0.69,0.69,0.69,0.69,0.68,0.69,0.69,0.7,0.69,0.7
236,0.53,0.5,0.49,0.53,0.58,0.31,0.57,0.66,0.7,0.69,0.69,0.69,0.68,0.69,0.69,0.73,0.69,0.8
237,0.52,0.5,0.49,0.52,0.58,0.3,0.56,0.72,0.71,0.7,0.7,0.7,0.69,0.7,0.7,0.73,0.7,0.77
238,0.48,0.5,0.49,0.53,0.58,0.3,0.94,0.7,0.71,0.7,0.7,0.71,0.7,0.71,0.7,0.72,0.71,0.74
239,0.49,0.5,0.49,0.53,0.58,0.28,0.77,0.68,0.73,0.72,0.72,0.72,0.72,0.72,0.72,0.73,0.73,0.74
240,0.49,0.5,0.49,0.53,0.58,0.26,0.64,0.72,0.74,0.73,0.73,0.74,0.73,0.74,0.73,0.75,0.74,0.73
241,0.49,0.5,0.49,0.52,0.58,0.24,0.74,0.73,0.77,0.75,0.75,0.76,0.75,0.76,0.75,0.76,0.76,0.74
242,0.52,0.5,0.49,0.53,0.58,0.23,0.71,0.75,0.78,0.76,0.76,0.76,0.76,0.76,0.76,0.77,0.77,0.75
243,0.53,0.5,0.49,0.52,0.85,0.2,0.86,0.78,0.8,0.79,0.79,0.79,0.79,0.79,0.79,0.81,0.8,0.8
244,0.53,0.5,0.49,0.53,0.85,0.18,0.73,0.78,0.82,0.8,0.8,0.8,0.8,0.8,0.8,0.82,0.82,0.81
245,0.52,0.5,0.49,0.53,0.85,0.16,1.0,0.81,0.85,0.82,0.82,0.82,0.82,0.82,0.82,0.86,0.84,0.88
246,0.51,0.5,0.49,0.53,0.85,0.13,1.0,0.81,0.87,0.84,0.84,0.84,0.84,0.84,0.84,0.87,0.87,0.85
247,0.52,0.5,0.49,0.52,0.85,0.13,0.87,0.85,0.88,0.84,0.84,0.85,0.85,0.85,0.84,0.89,0.88,0.91
248,0.51,0.5,0.55,0.52,0.85,0.11,0.88,0.86,0.88,0.85,0.85,0.86,0.86,0.86,0.85,0.89,0.89,0.86
249,0.52,0.5,0.49,0.52,0.85,0.1,0.85,0.91,0.9,0.86,0.86,0.86,0.86,0.86,0.86,0.89,0.9,0.84
250,0.5,0.5,0.49,0.51,0.85,0.09,1.0,0.88,0.9,0.87,0.87,0.87,0.88,0.87,0.87,0.9,0.92,0.84
251,0.51,0.5,0.49,0.53,0.85,0.07,1.0,0.96,0.92,0.87,0.88,0.88,0.89,0.88,0.87,0.92,0.93,0.89
252,0.49,0.5,0.49,0.52,0.85,0.07,1.0,0.99,0.93,0.89,0.89,0.89,0.9,0.89,0.88,0.91,0.94,0.83
253,0.51,0.5,0.49,0.52,0.85,0.05,0.95,1.0,0.95,0.89,0.9,0.9,0.91,0.9,0.89,0.94,0.96,0.85
254,0.47,0.5,0.49,0.52,0.85,0.04,0.9,0.92,0.96,0.91,0.91,0.91,0.93,0.91,0.91,0.94,0.97,0.87
255,0.49,0.5,0.49,0.53,1.0,0.02,0.7,0.94,0.97,0.91,0.92,0.92,0.94,0.92,0.91,0.95,0.98,0.85
256,0.47,0.5,0.49,0.51,1.0,0.03,0.76,0.93,0.98,0.91,0.92,0.92,0.94,0.92,0.91,0.94,0.98,0.83
257,0.5,0.5,0.49,0.53,1.0,0.01,1.0,0.98,0.99,0.92,0.93,0.93,0.95,0.93,0.92,0.95,1.0,0.83
258,0.52,0.5,0.55,0.53,1.0,0.0,0.87,0.97,0.99,0.92,0.93,0.93,0.96,0.93,0.92,0.96,1.0,0.81
259,0.49,0.5,0.49,0.53,1.0,0.0,0.75,0.95,1.0,0.93,0.93,0.93,0.96,0.93,0.93,1.0,1.0,0.94
260,0.51,0.5,0.55,0.53,1.0,0.02,1.0,1.0,0.98,0.92,0.92,0.92,0.95,0.92,0.91,0.94,0.99,0.82
261,0.49,0.5,0.55,0.53,1.0,0.03,0.68,1.0,0.97,0.91,0.92,0.91,0.94,0.91,0.91,0.93,0.98,0.8
262,0.49,0.5,0.49,0.51,1.0,0.04,0.68,0.94,0.96,0.9,0.91,0.91,0.93,0.91,0.9,0.92,0.97,0.79
263,0.53,0.5,0.49,0.52,1.0,0.06,1.0,0.9,0.95,0.89,0.9,0.9,0.92,0.9,0.89,0.91,0.95,0.77
264,0.52,0.5,0.49,0.55,1.0,0.06,0.76,0.99,0.95,0.89,0.9,0.89,0.92,0.89,0.89,0.91,0.95,0.76
265,0.53,0.5,0.49,0.51,1.0,0.08,0.7,0.9,0.92,0.87,0.88,0.88,0.9,0.88,0.87,0.88,0.93,0.75
266,0.51,0.5,0.49,0.53,1.0,0.09,0.85,0.89,0.91,0.86,0.87,0.87,0.89,0.87,0.86,0.89,0.91,0.75
267,0.53,0.5,0.49,0.51,1.0,0.11,0.93,0.93,0.89,0.85,0.86,0.86,0.87,0.86,0.85,0.86,0.9,0.73
268,0.52,0.5,0.49,0.5,0.85,0.14,0.85,0.87,0.87,0.83,0.84,0.84,0.85,0.84,0.83,0.83,0.87,0.71
269,0.51,0.5,0.49,0.52,0.85,0.15,0.91,0.92,0.86,0.82,0.82,0.82,0.83,0.82,0.82,0.83,0.85,0.71
270,0.49,0.5,0.49,0.51,0.85,0.17,0.99,0.87,0.82,0.8,0.8,0.8,0.81,0.8,0.8,0.8,0.83,0.68
271,0.53,0.5,0.49,0.51,0.85,0.21,0.59,0.83,0.8,0.78,0.78,0.78,0.79,0.78,0.78,0.77,0.8,0.67
272,0.49,0.5,0.49,0.51,0.85,0.23,0.54,0.75,0.78,0.76,0.76,0.76,0.77,0.76,0.76,0.75,0.78,0.65
273,0.51,0.5,0.49,0.5,0.85,0.25,0.62,0.79,0.76,0.74,0.74,0.74,0.75,0.74,0.74,0.73,0.76,0.64
274,0.5,0.5,0.49,0.51,0.85,0.28,0.69,0.71,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.71,0.73,0.62
275,0.48,0.5,0.49,0.52,0.58,0.3,0.69,0.69,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.68,0.71,0.6
276,0.52,0.5,0.49,0.51,0.58,0.33,0.67,0.69,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.68,0.58
277,0.51,0.5,0.49,0.51,0.58,0.35,0.65,0.66,0.66,0.65,0.65,0.66,0.65,0.66,0.65,0.63,0.66,0.57
278,0.5,0.5,0.49,0.51,0.58,0.37,0.6,0.62,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.61,0.63,0.55
279,0.47,0.5,0.49,0.51,0.58,0.4,0.45,0.64,0.61,0.61,0.61,0.61,0.6,0.61,0.61,0.59,0.61,0.54
280,0.48,0.5,0.49,0.5,0.58,0.42,0.46,0.64,0.58,0.59,0.59,0.59,0.58,0.59,0.59,0.57,0.58,0.52
281,0.5,0.5,0.49,0.51,0.58,0.44,0.46,0.59,0.57,0.56,0.56,0.57,0.56,0.57,0.56,0.55,0.56,0.51
282,0.5,0.5,0.49,0.51,0.58,0.46,0.47,0.54,0.54,0.54,0.54,0.54,0.53,0.54,0.54,0.53,0.54,0.49
283,0.51,0.5,0.49,0.49,0.32,0.48,0.52,0.54,0.52,0.53,0.52,0.53,0.52,0.53,0.53,0.52,0.52,0.48
284,0.48,0.5,0.49,0.53,0.32,0.5,0.44,0.59,0.51,0.5,0.5,0.51,0.49,0.51,0.5,0.51,0.5,0.49
285,0.49,0.5,0.49,0.51,0.32,0.51,0.48,0.5,0.49,0.49,0.49,0.49,0.48,0.49,0.49,0.49,0.49,0.46
286,0.52,0.5,0.49,0.51,0.32,0.53,0.38,0.47,0.48,0.48,0.47,0.48,0.47,0.48,0.48,0.47,0.47,0.45
287,0.51,0.5,0.49,0.49,0.32,0.54,0.5,0.49,0.46,0.46,0.46,0.46,0.45,0.46,0.46,0.46,0.46,0.43
288,0.5,0.5,0.49,0.51,0.32,0.59,0.52,0.45,0.41,0.42,0.42,0.42,0.41,0.42,0.42,0.41,0.42,0.43
289,0.48,0.5,0.54,0.51,0.32,0.61,0.32,0.42,0.39,0.4,0.4,0.4,0.39,0.4,0.4,0.39,0.39,0.41
290,0.5,0.5,0.49,0.52,0.32,0.63,0.31,0.4,0.38,0.38,0.37,0.38,0.37,0.38,0.38,0.37,0.37,0.39
291,0.49,0.5,0.49,0.51,0.32,0.64,0.34,0.4,0.35,0.36,0.36,0.36,0.35,0.36,0.36,0.37,0.36,0.37
292,0.5,0.5,0.49,0.49,0.32,0.65,0.37,0.37,0.34,0.35,0.35,0.35,0.34,0.35,0.35,0.34,0.35,0.36
293,0.48,0.5,0.49,0.51,0.32,0.66,0.25,0.38,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.35
294,0.48,0.5,0.49,0.49,0.32,0.67,0.28,0.32,0.33,0.33,0.33,0.33,0.32,0.33,0.33,0.33,0.33,0.34
295,0.48,0.5,0.49,0.49,0.32,0.68,0.31,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
296,0.48,0.5,0.49,0.49,0.32,0.69,0.21,0.3,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.32,0.31,0.33
297,0.49,0.5,0.49,0.48,0.32,0.7,0.3,0.32,0.29,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
298,0.48,0.5,0.49,0.51,0.32,0.71,0.29,0.3,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.3,0.29
299,0.48,0.5,0.49,0.49,0.32,0.71,0.24,0.28,0.29,0.29,0.28,0.29,0.28,0.29,0.29,0.28,0.29,0.29
300,0.48,0.5,0.49,0.48,0.32,0.73,0.33,0.26,0.28,0.27,0.27,0.27,0.27,0.27,0.27,0.28,0.28,0.27
301,0.48,0.5,0.49,0.47,0.32,0.74,0.31,0.25,0.27,0.26,0.26,0.26,0.26,0.26,0.26,0.27,0.27,0.26
302,0.48,0.5,0.49,0.47,0.32,0.74,0.36,0.24,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.27,0.26,0.27
303,0.48,0.5,0.49,0.46,0.32,0.75,0.38,0.23,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.24
304,0.48,0.5,0.49,0.47,0.32,0.76,0.23,0.25,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.25,0.24
305,0.48,0.5,0.49,0.47,0.32,0.76,0.23,0.23,0.24,0.23,0.24,0.24,0.24,0.24,0.23,0.24,0.24,0.23
306,0.48,0.5,0.49,0.47,0.32,0.77,0.19,0.24,0.24,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.24,0.22
307,0.48,0.5,0.49,0.47,0.32,0.77,0.24,0.23,0.24,0.22,0.22,0.22,0.23,0.22,0.22,0.23,0.23,0.21
308,0.48,0.5,0.49,0.46,0.32,0.77,0.28,0.26,0.23,0.22,0.22,0.22,0.23,0.22,0.22,0.23,0.23,0.21
309,0.48,0.5,0.49,0.45,0.32,0.78,0.22,0.21,0.23,0.21,0.21,0.21,0.22,0.21,0.21,0.22,0.23,0.21
310,0.48,0.5,0.49,0.46,0.32,0.78,0.29,0.18,0.23,0.21,0.21,0.21,0.22,0.21,0.21,0.22,0.22,0.2
311,0.48,0.5,0.49,0.46,0.32,0.78,0.19,0.23,0.22,0.21,0.21,0.21,0.21,0.21,0.21,0.22,0.22,0.2
312,0.48,0.5,0.49,0.46,0.32,0.79,0.32,0.22,0.22,0.2,0.2,0.2,0.21,0.2,0.2,0.22,0.22,0.2
313,0.48,0.5,0.49,0.48,0.32,0.79,0.25,0.21,0.2,0.2,0.2,0.2,0.21,0.2,0.2,0.21,0.21,0.19
314,0.48,1.0,0.54,0.89,0.32,0.74,0.24,0.27,0.21,0.19,0.2,0.2,0.2,0.2,0.19,0.24,0.21,0.22
315,0.48,1.0,0.49,1.0,0.32,0.73,0.22,0.27,0.23,0.19,0.19,0.19,0.2,0.19,0.19,0.24,0.21,0.24
316,0.48,1.0,0.49,0.75,0.32,0.77,0.24,0.24,0.2,0.19,0.19,0.19,0.2,0.19,0.19,0.21,0.2,0.2
317,0.48,0.5,0.54,0.46,0.32,0.8,0.32,0.19,0.19,0.18,0.19,0.19,0.2,0.19,0.18,0.19,0.2,0.18
318,0.48,0.5,0.54,0.47,0.32,0.8,0.37,0.2,0.19,0.18,0.19,0.19,0.2,0.19,0.18,0.2,0.2,0.19
319,0.48,0.5,0.49,0.44,0.32,0.81,0.37,0.18,0.19,0.18,0.18,0.18,0.19,0.18,0.18,0.18,0.2,0.17
320,0.48,0.5,0.49,0.43,0.32,0.81,0.34,0.18,0.19,0.18,0.18,0.18,0.19,0.18,0.18,0.18,0.2,0.17
321,0.48,0.5,0.49,0.46,0.32,0.81,0.29,0.18,0.19,0.17,0.18,0.18,0.19,0.18,0.18,0.18,0.19,0.17
322,0.48,0.5,0.49,0.45,0.32,0.81,0.27,0.19,0.19,0.17,0.18,0.18,0.19,0.18,0.17,0.18,0.19,0.17
323,0.48,0.5,0.49,0.47,0.32,0.81,0.26,0.18,0.19,0.17,0.18,0.18,0.19,0.18,0.17,0.18,0.19,0.17
324,0.48,0.5,0.49,0.48,0.32,0.81,0.21,0.21,0.19,0.17,0.17,0.17,0.19,0.17,0.17,0.18,0.19,0.16
325,0.48,0.5,0.49,0.47,0.32,0.81,0.24,0.17,0.19,0.17,0.17,0.17,0.19,0.17,0.17,0.18,0.19,0.16
326,0.48,0.5,0.49,0.45,0.32,0.82,0.2,0.17,0.19,0.17,0.17,0.17,0.18,0.17,0.17,0.18,0.19,0.16
327,0.48,0.5,0.49,0.44,0.32,0.82,0.29,0.17,0.19,0.17,0.17,0.17,0.18,0.17,0.17,0.18,0.19,0.18
328,0.48,0.5,0.49,0.44,0.32,0.82,0.29,0.17,0.19,0.17,0.17,0.17,0.18,0.17,0.17,0.18,0.19,0.16
329,0.48,0.5,0.49,0.48,0.32,0.82,0.15,0.17,0.19,0.16,0.17,0.17,0.18,0.17,0.16,0.18,0.19,0.16
330,0.48,0.5,0.49,0.47,0.32,0.82,0.3,0.18,0.19,0.16,0.17,0.17,0.18,0.17,0.16,0.17,0.19,0.16
331,0.48,0.5,0.49,0.46,0.32,0.82,0.31,0.2,0.19,0.16,0.17,0.17,0.18,0.17,0.16,0.18,0.19,0.16
332,0.48,0.5,0.49,0.47,0.32,0.82,0.35,0.18,0.19,0.16,0.17,0.17,0.18,0.17,0.17,0.17,0.19,0.16
333,0.48,0.5,0.49,0.46,0.32,0.82,0.24,0.16,0.19,0.16,0.17,0.16,0.18,0.16,0.16,0.18,0.18,0.15
334,0.48,0.5,0.49,0.48,0.32,0.82,0.93,0.18,0.19,0.16,0.17,0.16,0.18,0.16,0.16,0.18,0.18,0.17
335,0.48,0.5,0.49,0.46,0.32,0.82,0.15,0.19,0.19,0.16,0.17,0.17,0.18,0.17,0.16,0.18,0.18,0.16
336,0.48,0.5,0.49,0.45,0.32,0.82,0.19,0.17,0.19,0.16,0.17,0.17,0.18,0.17,0.16,0.17,0.18,0.16
337,0.48,0.5,0.49,0.43,0.32,0.82,0.3,0.18,0.19,0.16,0.17,0.17,0.18,0.17,0.16,0.18,0.18,0.16
338,0.48,0.5,0.49,0.44,0.32,0.82,0.2,0.17,0.19,0.16,0.17,0.17,0.18,0.17,0.16,0.17,0.19,0.16
339,0.48,0.5,0.49,0.45,0.32,0.82,0.28,0.17,0.19,0.16,0.17,0.17,0.18,0.17,0.17,0.18,0.19,0.16
340,0.48,0.92,0.49,0.48,0.32,0.81,0.27,0.16,0.19,0.17,0.17,0.17,0.18,0.17,0.17,0.18,0.19,0.16
341,0.48,0.5,0.49,0.45,0.32,0.82,0.28,0.18,0.19,0.17,0.17,0.17,0.18,0.17,0.17,0.18,0.19,0.16
342,0.47,0.5,0.49,0.43,0.32,0.81,0.24,0.17,0.19,0.17,0.17,0.17,0.18,0.17,0.17,0.18,0.19,0.16
343,0.48,0.5,0.49,0.43,0.32,0.81,0.15,0.17,0.19,0.17,0.17,0.17,0.19,0.17,0.17,0.18,0.19,0.16
344,0.48,0.5,0.49,0.45,0.32,0.81,0.21,0.19,0.19,0.17,0.18,0.17,0.19,0.17,0.17,0.19,0.19,0.18
345,0.48,0.5,0.49,0.44,0.32,0.81,0.23,0.18,0.19,0.18,0.18,0.18,0.19,0.18,0.18,0.18,0.2,0.17
346,0.48,0.5,0.49,0.44,0.32,0.81,0.15,0.18,0.19,0.18,0.18,0.18,0.19,0.18,0.18,0.18,0.2,0.17
347,0.48,0.5,0.49,0.44,0.32,0.8,0.19,0.2,0.19,0.18,0.19,0.19,0.19,0.19,0.18,0.18,0.2,0.18
348,0.48,0.5,0.49,0.44,0.32,0.8,0.15,0.18,0.19,0.18,0.19,0.19,0.2,0.19,0.19,0.19,0.2,0.18
349,0.48,0.5,0.49,0.45,0.32,0.8,0.18,0.19,0.19,0.19,0.19,0.19,0.2,0.19,0.19,0.2,0.21,0.19
350,0.48,0.5,0.49,0.46,0.32,0.8,0.22,0.22,0.2,0.19,0.2,0.2,0.2,0.2,0.19,0.2,0.21,0.19
351,0.48,0.5,0.49,0.46,0.32,0.79,0.22,0.2,0.2,0.2,0.2,0.2,0.21,0.2,0.2,0.21,0.22,0.2
352,0.48,0.5,0.49,0.47,0.32,0.79,0.22,0.2,0.22,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.22,0.2
353,0.48,0.5,0.49,0.46,0.32,0.78,0.43,0.22,0.22,0.21,0.21,0.21,0.22,0.21,0.21,0.22,0.22,0.2
354,0.48,0.5,0.49,0.46,0.32,0.78,0.27,0.23,0.23,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.23,0.21
355,0.48,0.5,0.49,0.46,0.32,0.77,0.28,0.26,0.24,0.22,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.22
356,0.48,0.5,0.49,0.47,0.32,0.76,0.22,0.27,0.24,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.24,0.23
357,0.49,0.5,0.49,0.47,0.32,0.76,0.26,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.25,0.24
358,0.48,0.5,0.49,0.48,0.32,0.75,0.21,0.25,0.24,0.25,0.25,0.25,0.25,0.25,0.25,0.24,0.25,0.24
359,0.48,0.5,0.49,0.47,0.32,0.75,0.21,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.24,0.26,0.25
360,0.48,0.5,0.49,0.48,0.32,0.74,0.26,0.28,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.28,0.27,0.28
361,0.49,0.5,0.49,0.47,0.32,0.73,0.26,0.26,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27
362,0.48,0.5,0.49,0.49,0.32,0.72,0.28,0.27,0.29,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
363,0.48,0.5,0.49,0.48,0.32,0.71,0.29,0.25,0.29,0.29,0.29,0.29,0.28,0.29,0.29,0.28,0.29,0.29
364,0.48,0.5,0.49,0.48,0.32,0.71,0.26,0.31,0.29,0.3,0.3,0.3,0.29,0.3,0.3,0.29,0.3,0.3
365,0.48,0.5,0.62,0.48,0.32,0.7,0.29,0.31,0.29,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
366,0.49,0.5,0.67,0.49,0.32,0.69,0.32,0.29,0.3,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.32
367,0.49,0.5,0.49,0.48,0.32,0.69,0.23,0.33,0.32,0.32,0.32,0.32,0.31,0.32,0.32,0.32,0.32,0.32
368,0.48,0.5,0.49,0.51,0.32,0.68,0.21,0.32,0.33,0.33,0.33,0.33,0.32,0.33,0.33,0.33,0.33,0.34
369,0.48,0.5,0.49,0.49,0.32,0.67,0.36,0.34,0.34,0.34,0.34,0.34,0.33,0.34,0.34,0.33,0.33,0.34
370,0.49,0.5,0.49,0.51,0.32,0.66,0.45,0.35,0.34,0.35,0.34,0.34,0.34,0.34,0.35,0.34,0.34,0.35
371,0.49,0.5,0.49,0.49,0.32,0.66,0.32,0.33,0.34,0.35,0.35,0.35,0.34,0.35,0.35,0.34,0.35,0.35
372,0.49,0.5,0.49,0.48,0.32,0.65,0.29,0.33,0.35,0.36,0.36,0.36,0.35,0.36,0.36,0.35,0.35,0.37
