time,sensor0,sensor1,sensor2,sensor32,sensor33,sensor34
30404,46.52777481,49.91319275,43.92361069,49.73958,29.6875,69.27083
30405,46.52777481,49.9566,43.92361069,49.47916,29.6875,74.47916
30406,46.52777481,49.91319,43.92361069,49.21875,29.94792,76.04166
30407,46.52777481,49.91319275,43.92361069,47.91666,30.20833,75.26041
30408,46.52777,49.91319,43.92361069,47.91666,31.25,73.95833
30409,46.52777481,49.9566,43.92361069,47.39583,31.51042,72.65625
30410,46.52777481,49.86979,43.92361,46.09375,31.77083,71.35416
30411,46.52777481,49.86979,43.88021,44.53125,31.77083,71.35416
30412,46.52777,49.91319,43.88020706,43.48958,31.77083,70.57291
30413,46.61458,49.86979,43.88021,43.48958,31.25,69.27083
30414,46.61458206,49.91319,43.8368,43.22916,30.98958,66.92708
30415,46.61458206,49.78299,43.8368,43.48958,30.46875,65.625
30416,46.61458206,49.86979,43.7934,44.27083,31.25,65.10416
30417,46.61458206,49.78299,43.7066,44.53125,32.29166,65.625
30418,46.61458,49.91319,43.66319275,44.79166,32.8125,65.625
30419,46.65799,49.78299,43.61979,45.3125,33.85416,66.66666
30420,46.65798569,49.86979,43.61979,45.83333,34.375,67.96875
30421,46.65798569,49.86979,43.48958,45.57291,34.11458,66.92708
30422,46.65798569,49.86979,43.48958,45.57291,34.11458,66.92708
30423,46.65798569,49.73958,43.44617844,45.3125,33.85416,67.70833
30424,46.65798569,49.73958,43.40277,44.79166,33.07291,67.70833
30425,46.65799,49.78299,43.35938,45.3125,33.59375,68.22916
30426,46.70139,49.73958206,43.27257,46.61458,33.85416,67.44791
30427,46.7013855,49.69618,43.27257,48.17708,34.375,65.625
30428,46.7013855,49.69618,43.22916412,49.21875,34.89583,63.80208
30429,46.7013855,49.65277,43.18576,49.73958,34.89583,61.45833
30430,46.7013855,49.73958,43.14236,49.47916,34.375,59.89583
30431,46.7013855,49.69618,43.14236,49.21875,34.375,58.59375
30432,46.7013855,49.69617844,43.05555,48.4375,33.85416,56.51041
30433,46.7013855,49.69618,43.01215,48.17708,33.59375,55.20833
30434,46.7013855,49.56597,42.96875,47.39583,32.8125,54.94791
30435,46.70139,49.65277,42.92535,46.09375,31.77083,55.20833
30436,46.74479,49.65277481,42.92535,45.57291,31.25,56.51041
30437,46.74478912,49.65277481,42.83854,45.3125,30.98958,58.85416
30438,46.74478912,49.65277481,42.79514,49.713539,31.51042,59.89583
30439,46.74478912,49.65277,42.7951355,49.73958,31.51042,61.19791
30440,46.74478912,49.69618,42.7951355,51.30208,31.25,61.71875
30441,46.74478912,49.69617844,42.7951355,52.08333,30.46875,60.41666
30442,46.74478912,49.69617844,42.7951355,52.08333,30.20833,57.8125
30443,46.74478912,49.69618,42.79514,52.08333,30.20833,54.42708
30444,46.74478912,49.65277,42.83854,52.60416,30.20833,52.60416
30445,46.74478912,49.69617844,42.83853912,53.125,30.20833,52.08333
30446,46.74478912,49.73958,42.83854,53.125,30.20833,52.08333
30447,46.74478912,49.69618,42.92535,52.08333,29.94792,65.2604135
30448,46.74478912,49.69618,42.92534637,51.30208,29.94792,60.9375
30449,46.74479,49.73958,42.92534637,50.78125,29.94792,60.15625
30450,46.8316,49.73958206,42.92535,50.0,30.20833,63.54166
30451,46.83159637,49.73958,42.96875,49.21875,30.20833,71.218747175
30452,46.83159637,49.69618,42.96875,47.91666,30.20833,76.04166
30453,46.83159637,49.69617844,43.01215,46.875,29.94792,81.77083
30454,46.83159637,49.69618,43.05555,46.61458,29.94792,85.15625
30455,46.83159637,49.73958,43.14236,46.09375,29.6875,87.5
30456,46.83159637,49.73958206,43.14236,46.875,29.6875,89.0625
30457,46.83159637,49.73958,43.18576,47.39583,29.16667,89.58333
30458,46.83159637,49.69618,43.1857605,47.13541,28.90625,89.0625
30459,46.83159637,49.69617844,43.1857605,46.09375,28.90625,89.0625
30460,46.83159637,49.69618,43.18576,45.83333,28.90625,86.97916
30461,46.83159637,49.73958,43.22916,46.09375,28.90625,83.07291
30462,46.83159637,49.69618,43.22916,45.83333,29.16667,78.38541
30463,46.83159637,49.73958,43.27257,45.3125,29.6875,75.26041
30464,46.83159637,49.69618,43.27257,45.3125,29.6875,77.86458
30465,46.8316,49.73958,43.35938,45.3125,29.6875,79.6875
30466,46.83159637,49.69617844,43.35938,45.3125,29.16667,79.94791
30467,46.83159637,49.65277,43.40277,45.3125,28.90625,79.94791
30468,46.83159637,49.69618,43.40277481,44.79166,28.90625,79.94791
30469,46.83159637,49.65277,43.40277481,44.79166,28.64583,79.16666
30470,46.83159637,49.69617844,43.40277,44.01041,28.64583,78.64583
30471,46.83159637,49.73958,43.44618,43.48958,28.64583,79.94791
30472,46.83159637,49.69617844,43.44617844,44.01041,28.64583,86.19791
30473,46.83159637,49.65277,43.44617844,43.48958,28.90625,91.40625
30474,46.83159637,49.69618,43.44617844,43.22916,28.90625,93.75
30475,46.83159637,49.69617844,43.44617844,42.96875,29.94792,96.35416
30476,46.83159637,49.69618,43.44617844,42.1875,29.765624499999994,96.61458
30477,46.83159637,49.73958,43.44617844,41.66666,29.730467725,92.96875
30478,46.83159637,49.73958,43.44618,41.92708,29.654491611250002,89.58333
30479,46.83159637,49.69618,43.40277,42.96875,30.98958,85.9375
30480,46.8316,49.69617844,43.40277481,42.96875,30.20833,82.03125
30481,46.83159637,49.69618,43.40277481,44.79166,29.6875,78.854164
30482,46.83159637,49.69618,43.40277481,44.79166,29.6875,73.95833
30483,46.83159637,49.73958,43.40277481,46.09375,29.6875,71.35416
30484,46.83159637,49.69618,43.40277481,46.875,29.94792,69.53125
30485,46.83159637,49.65277,43.40277481,47.13541,30.46875,67.96875
30486,46.83159637,49.69618,43.40277481,47.13541,30.20833,64.84375
30487,46.83159637,49.69618,43.40277481,46.09375,29.94792,63.80208
30488,46.83159637,49.65277,43.40277,44.79166,29.6875,64.32291
30489,46.83159637,49.69618,43.44618,44.27083,29.16667,66.14583
30490,46.83159637,49.65277,43.44617844,44.79166,29.16667,66.40625
30491,46.83159637,49.65277,43.44618,45.57291,29.6875,66.40625
30492,46.83159637,49.69618,43.48958,46.09375,29.16667,66.14583
30493,46.83159637,49.65277,43.48958206,47.13541,28.90625,63.54166
30494,46.83159637,49.56597,43.48958206,48.17708,28.64583,60.9375
30495,46.83159637,49.69618,43.48958,48.69791,28.64583,57.55208
30496,46.8316,49.65277,43.57639,47.174475,28.90625,57.03125
30497,46.83159637,49.65277,43.5763855,46.916011250000004,29.16667,57.55208
30498,46.83159637,49.56597,43.5763855,46.7357703125,30.46875,61.19791
30499,46.83159637,49.65277,43.5763855,46.728808828125,31.25,64.84375
30500,46.83159637,49.56597,43.5763855,46.76056176953124,31.25,66.66666
30501,46.83159637,49.65277,43.5763855,48.4375,30.98958,67.96875
30502,46.83159637,49.56597,43.57639,47.13541,30.20833,69.01041
30503,46.83159637,49.65277,43.61979,45.57291,29.6875,70.05208
30504,46.83159637,49.56597,43.61978912,44.27083,29.16667,69.53125
30505,46.83159637,49.65277,43.61978912,44.01041,29.16667,68.75
30506,46.83159637,49.56597,43.61978912,45.57291,29.6875,69.53125
30507,46.83159637,49.65277,43.61978912,46.875,29.94792,70.05208
30508,46.83159637,49.52257,43.61978912,47.91666,30.46875,72.65625
30509,46.83159637,49.65277,43.61978912,47.91666,31.77083,76.5625
30510,46.83159637,49.65277,43.61978912,47.13541,33.07291,77.08333
30511,46.8316,49.56597,43.61979,46.61458,33.85416,75.26041
30512,46.83159637,49.52257,43.66319,46.61458,33.59375,70.83333
30513,46.83159637,49.56597,43.66319275,47.13541,33.07291,68.22916
30514,46.83159637,49.56597,43.66319275,47.91666,33.07291,66.66666
30515,46.83159637,49.52257,43.66319275,47.39583,32.8125,62.76041
30516,46.83159637,49.56597,43.66319,47.13541,31.77083,61.45833
30517,46.83159637,49.52257,43.7066,47.13541,31.51042,64.0625
30518,46.83159637,49.52257,43.70659637,45.83333,30.98958,67.70833
30519,46.8316,49.56597,43.70659637,44.79166,30.46875,70.57291
30520,46.74479,49.65277,43.70659637,44.53125,30.98958,71.875
30521,46.74478912,49.52257,43.70659637,44.79166,30.46875,71.875
30522,46.74478912,49.56597,43.70659637,45.83333,30.20833,71.61458
30523,46.74478912,49.56597,43.70659637,46.61458,29.6875,70.05208
30524,46.74478912,49.65277,43.70659637,47.13541,29.16667,68.22916
30525,46.74478912,49.56597,43.7066,47.13541,29.16667,67.70833
30526,46.74478912,49.65277,43.7934,46.875,29.94792,66.92708
30527,46.74478912,49.56597,43.79339981,46.09375,30.729166499999998,66.40625
30528,46.74479,49.65277,43.79339981,45.83333,30.611978825,63.80208
30529,46.70139,49.56597,43.79339981,44.79166,30.436848766249994,60.9375
30530,46.7013855,49.65277,43.79339981,44.27083,31.77083,58.85416
30531,46.7013855,49.56597,43.79339981,44.01041,31.25,57.55208
30532,46.7013855,49.65277,43.79339981,44.53125,30.98958,57.55208
30533,46.7013855,49.65277,43.79339981,44.79166,30.46875,61.45833
30534,46.7013855,49.56597,43.79339981,45.3125,30.46875,81.49739699999999
30535,46.7013855,49.65277,43.79339981,46.875,30.20833,80.46875
30536,46.7013855,49.69618,43.79339981,47.91666,29.94792,86.11913985000001
30537,46.7013855,49.69618,43.79339981,47.13541,29.94792,87.7297848425
30538,46.7013855,49.65277,43.79339981,45.83333,29.6875,88.87408508462501
30539,46.70139,49.69618,43.79339981,44.53125,29.94792,89.91935083885626
30540,46.65799,49.65277,43.79339981,43.48958,29.94792,90.82156738079905
30541,46.65798569,49.69618,43.79339981,41.92708,30.46875,91.30014424983901
30542,46.65798569,49.69618,43.79339981,41.92708,30.46875,91.52921296233096
30543,46.65798569,49.69618,43.79339981,41.40625,30.46875,91.60046461044752
30544,46.65798569,49.73958,43.79339981,41.40625,30.98958,91.5060103409699
30545,46.65798569,49.69618,43.79339981,41.40625,30.98958,90.6262340080184
30546,46.65798569,49.73958,43.7934,40.88541,30.98958,89.91015070841931
30547,46.65799,49.73958,43.7066,40.625,30.46875,88.96688875134028
30548,46.61458,49.73958,43.7066,40.10416,30.46875,87.90895394678229
30549,46.61458206,49.73958,43.7934,39.0625,30.98958,86.68882238989015
30550,46.61458206,49.78299,43.79339981,39.0625,31.51042,89.58333
30551,46.61458206,49.73958,43.79339981,39.32291,31.51042,84.63541
30552,46.61458206,49.78299,43.79339981,39.32291,31.25,81.25
30553,46.61458,49.73958,43.79339981,39.58333,31.25,80.98958
30554,46.52777,49.73958,43.79339981,43.0468715,30.98958,82.29166
30555,46.52777481,49.73958,43.79339981,44.27083,30.20833,82.03125
30556,46.52777481,49.73958,43.79339981,45.83333,30.98958,80.46875
30557,46.52777481,49.78299,43.79339981,46.61458,31.51042,78.125
30558,46.52777481,49.78299,43.79339981,47.13541,31.77083,75.26041
30559,46.52777,49.73958,43.79339981,47.13541,31.77083,71.61458
30560,46.48438,49.78299,43.7934,47.13541,31.77083,69.53125
30561,46.52777,49.86979,43.8368,46.875,31.77083,67.70833
30562,46.52777,49.86979,43.83680344,46.875,32.29166,66.14583
30563,46.48438,49.78299,43.83680344,46.61458,32.55208,65.36458
30564,46.484375,49.78299,43.83680344,45.83333,33.07291,63.54166
30565,46.484375,49.86979,43.83680344,45.83333,33.07291,62.23958
30566,46.484375,49.86979,43.83680344,45.3125,34.11458,62.23958
30567,46.484375,49.86979,43.83680344,44.53125,35.41666,62.23958
30568,46.484375,49.86979,43.83680344,44.27083,35.41666,61.71875
30569,46.484375,49.91319,43.83680344,44.01041,34.89583,61.19791
30570,46.484375,49.91319,43.83680344,43.48958,34.375,59.89583
30571,46.484375,49.78299,43.83680344,42.96875,34.11458,58.33333
30572,46.484375,49.86979,43.83680344,41.92708,33.07291,57.55208
30573,46.484375,49.86979,43.83680344,42.1875,32.29166,60.15625
30574,46.484375,49.91319,43.83680344,42.96875,31.25,64.32291
30575,46.484375,49.91319,43.83680344,43.48958,30.46875,66.92708
30576,46.484375,49.9566,43.8368,43.22916,30.46875,68.22916
30577,46.484375,49.91319,43.83680344,43.22916,31.25,69.27083
30578,46.48438,49.91319,43.83680344,43.22916,32.55208,72.91666
30579,46.484375,49.91319,43.83680344,42.1875,32.55208,73.17708
30580,46.484375,49.9566,43.83680344,41.40625,31.77083,71.35416
30581,46.484375,49.91319,43.83680344,41.92708,31.25,73.95833
30582,46.484375,49.91319,43.83680344,43.22916,30.46875,75.0650995
30583,46.484375,49.9566,43.83680344,44.27083,30.20833,75.927729975
30584,46.484375,49.91319,43.83680344,44.53125,30.20833,76.32567897375002
30585,46.484375,49.91319,43.83680344,44.01041,30.20833,76.31383842243751
30586,46.484375,49.91319,43.83680344,42.96875,30.20833,82.29166
30587,46.484375,49.91319,43.83680344,41.92708,29.6875,80.46875
30588,46.484375,50.0,43.83680344,42.70833,29.16667,80.72916
30589,46.484375,50.0,43.83680344,44.27083,29.16667,80.72916
30590,46.48438,49.9566,43.83680344,45.3125,29.6875,81.25
30591,46.52777,49.9566,43.8368,46.09375,29.94792,82.29166
30592,46.52777481,50.0,43.83680344,46.09375,30.46875,80.46875
30593,46.52777481,49.9566,43.83680344,46.09375,30.98958,76.82291
30594,46.52777481,50.0,43.83680344,47.13541,30.98958,73.4375
30595,46.52777,49.9566,43.83680344,48.4375,30.46875,70.3125
30596,46.48438,50.0,43.83680344,49.21875,31.25,67.70833
30597,46.52777,49.9566,43.83680344,49.21875,31.51042,66.92708
30598,46.52777481,49.9566,43.83680344,47.91666,31.51042,67.70833
30599,46.52777481,50.0868,43.83680344,46.61458,30.98958,71.875
30600,46.52777481,50.0868,43.83680344,46.09375,30.46875,74.73958
30601,46.52777481,50.0,43.83680344,46.09375,30.20833,75.52083
30602,46.52777481,50.0,43.83680344,46.09375,30.20833,75.52083
30603,46.52777481,50.0,43.83680344,45.83333,30.98958,75.26041
30604,46.52777481,50.0868,43.83680344,45.57291,30.98958,73.17708
30605,46.52777481,50.08680344,43.83680344,45.3125,30.46875,70.83333
30606,46.52777,50.08680344,43.83680344,44.79166,30.46875,66.92708
30607,46.48438,50.08680344,43.83680344,44.53125,30.20833206,64.84375
30608,46.52777,50.08680344,43.83680344,44.79166,29.94792,61.45833
30609,46.48438,50.0868,43.83680344,45.83333,29.94792,59.11458
30610,46.484375,50.13021,43.83680344,46.61458,29.6875,58.33333
30611,46.484375,50.0868,43.83680344,46.875,29.68749809,57.8125
30612,46.484375,50.0868,43.83680344,46.875,29.6875,57.8125
30613,46.484375,50.13021,43.83680344,46.61458,29.16667,73.04687150000001
30614,46.484375,50.0868,43.83680344,45.3125,29.16666603,73.09244457500002
30615,46.484375,50.13020706,43.83680344,44.53125,29.16667,72.87987980375001
30616,46.484375,50.17361,43.8368,43.48958,28.90625,72.68272779393752
30617,46.484375,50.13021,43.83680344,43.48958,28.38542,72.6449891836344
30618,46.484375,50.17361,43.83680344,43.48958,27.86458,72.6444261428161
30619,46.484375,50.13021,43.83680344,44.27083,27.86458206,72.8912309499569
30620,46.484375,50.17361,43.83680344,45.3125,27.86458206,73.34568849745474
30621,46.484375,50.13021,43.83680344,46.09375,27.86458206,78.125
30622,46.484375,50.13020706,43.83680344,46.61458,27.86458,76.82291
30623,46.484375,50.13020706,43.83680344,46.875,28.38542,75.26041
30624,46.48438,50.13021,43.83680344,47.13541,28.64583,75.78125
30625,46.44097,50.17361,43.83680344,47.13541,28.64583,79.16666
30626,46.44097137,50.17361,43.83680344,47.13541,28.90625,79.94791
30627,46.44097137,50.13021,43.83680344,46.875,29.16667,78.64583
30628,46.44097137,50.17361,43.8368,46.09375,29.16666603,79.42708
30629,46.44097137,50.13021,43.88021,45.57291,29.16667,79.16666
30630,46.44097137,50.17361,43.8368,44.53125,28.90625,80.46875
30631,46.44097137,50.17361069,43.8368,44.01041,29.16667,80.98958
30632,46.44097137,50.17361,43.88021,43.22916,29.6875,79.94791
30633,46.44097137,50.13021,43.88020706,42.96875,29.68749809,77.34375
30634,46.44097137,50.17361,43.88020706,42.70833,29.68749809,73.17708
30635,46.44097,50.17361069,43.88020706,43.22916,29.68749809,68.75
30636,46.39757,50.17361069,43.88020706,44.01041,29.6875,64.0625
30637,46.39757,50.17361069,43.88020706,44.79166,29.94792,59.89583
30638,46.31076,50.17361,43.88020706,45.57291,29.94791603,59.11458
30639,46.39757,50.21701,43.88020706,45.57291,29.94792,61.71875
30640,46.39756775,50.21701,43.88020706,44.79166,29.6875,65.625
30641,46.39756775,50.17361,43.88020706,44.53125,29.94792,74.50520500000002
30642,46.39756775,50.17361,43.88020706,44.27083,30.20833,73.85546525000001
30643,46.39757,50.21701,43.88020706,43.48958,31.510414823999998,72.75657251250001
30644,46.31076,50.2170105,43.88020706,42.96875,31.5364567637,71.472526138125
30645,46.39757,50.21701,43.88020706,43.48958,31.485675594384997,70.20240244503125
30646,46.39757,50.30382,43.88020706,44.27083,31.354230572604244,69.02502256728283
30647,46.31076,50.21701,43.88021,44.53125,31.216213101234462,67.94502369564697
30648,46.3107605,50.2170105,43.88020706,44.53125,31.097336256296188,67.01935838042932
30649,46.3107605,50.21701,43.88020706,45.57291,31.037620267610993,72.65625
30650,46.3107605,50.30382,43.88020706,47.39583,31.51042,70.57291
30651,46.3107605,50.21701,43.88021,50.8203095,30.98958,68.22916
30652,46.3107605,50.30382,43.92361,51.421220975,30.98958206,66.40625
30653,46.3107605,50.21701,43.92361069,51.93499052375,30.98958206,65.10416
30654,46.3107605,50.30382,43.92361069,52.357261049937506,30.98958206,63.54166
30655,46.3107605,50.21701,43.92361069,52.70949910243437,30.98958206,61.19791
30656,46.3107605,50.30382,43.92361069,52.923099557556085,30.98958,57.03125
30657,46.3107605,50.21701,43.92361069,53.004150535433894,31.25,53.38541
30658,46.3107605,50.21701,43.92361069,52.985087062205594,31.51042,50.52083
30659,46.3107605,50.30382,43.92361069,52.91298741531587,31.51042,48.17708
30660,46.31076,50.17361,43.92361069,52.73311628608167,33.346352412,46.875
30661,46.26736,50.30381775,43.92361069,52.47914760038575,33.4251285326,47.39583
30662,46.26736,50.30381775,43.92361069,52.184485005405044,33.364614459230005,47.39583
30663,46.26736069,50.30382,43.92361069,51.89712720692529,33.2750330791915,46.09375
30664,46.26736069,50.34722,43.92361069,53.64583,33.19399313015107,44.53125
30665,46.26736069,50.30382,43.92361069,52.34375,33.08285968365863,45.3125
30666,46.26736069,50.39062,43.92361069,51.82291,32.86200256484156,46.875
30667,46.26736069,50.34722,43.92361069,51.04166,32.564999193083636,49.21875
30668,46.26736069,50.39062,43.92361069,50.52083,32.27918665273781,53.125
30669,46.26736069,50.34722,43.92361069,50.0,32.018145985374716,55.98958
30670,46.26736069,50.34722,43.92361069,49.21875,32.8125,59.11458
30671,46.26736069,50.30382,43.92361069,48.69791,31.77083,62.76041
30672,46.26736069,50.30382,43.92361069,49.73958,31.25,67.0182275
30673,46.26736069,50.34722,43.92361069,50.78125,31.25,68.298826375
30674,46.26736,50.30382,43.92361069,49.73958,30.46875,69.08355919375
30675,46.31076,50.30381775,43.92361069,48.17708,30.20833,69.47784115343751
30676,46.26736,50.30381775,43.92361,45.9114555,29.94792,69.72256621110938
30677,46.31076,50.30381775,43.92361069,44.53125,29.6875,69.90140302166486
30678,46.3107605,50.30382,43.92361069,44.01041,29.6875,70.0110566727481
30679,46.3107605,50.34722,43.92361069,42.96875,29.94792,70.0741095063855
30680,46.3107605,50.34722,43.92361069,41.92708,30.46875,70.10125248170475
30681,46.31076,50.30382,43.92361069,40.88541,30.20833,70.03860660579
30682,46.26736,50.21701,43.92361,40.36458,29.94792,75.52083
30683,46.31076,50.30382,43.88021,39.58333,29.6875,72.91666
30684,46.3107605,50.30381775,43.88020706,39.0625,29.16667,69.01041
30685,46.31076,50.30381775,43.88020706,39.0625,29.16667,69.01041
30686,46.39757,50.30381775,43.88020706,39.58333,29.6875,69.53125
30687,46.39756775,50.30381775,43.88020706,40.36458,29.6875,70.3125
30688,46.39756775,50.30381775,43.88021,40.36458,29.6875,70.83333
30689,46.39756775,50.30382,43.8368,39.58333,29.6875,70.05208
30690,46.39757,50.21701,43.83680344,39.58333,29.94792,69.01041
30691,46.44097,50.2170105,43.8368,40.36458,31.25,68.75
30692,46.44097137,50.21701,43.7934,39.58333,31.25,66.92708
